disc,mean_1,cov_1,mean_2,cov_2,prob_1,prob_2,subdivision,alpha,power,timehorizon,arrival_rate, seed,method_name,dw_cost,pw_cost,dist_cost,total_cost
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,34,star,427.4148622221507,505.71645874990804,91.8384432396835,1024.9697642117424
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,35,nostar,316.617576304548,675.8675456012758,47.725911134242025,1040.2110330400658
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,35,star,296.30494838044365,655.8913607736287,51.11796941270893,1003.3142785667812
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,36,nostar,321.5250407572737,755.9921636571719,49.308558646917824,1126.8257630613634
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,36,star,311.79205977443524,740.732097974412,51.45008628848213,1103.9742440373295
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,37,nostar,336.83950496394635,542.6944125373129,47.61950357561573,927.153421076875
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,37,star,336.83950496394635,542.6944125373129,47.61950357561573,927.153421076875
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,38,nostar,601.1511953674544,310.22899870886215,58.15366654318589,969.5338606195024
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,38,star,573.0922156213021,290.0709893343032,62.07361918620637,925.2368241418117
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,39,nostar,543.348181486044,417.80822100946756,89.02663510562579,1050.1830376011374
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,39,star,543.348181486044,417.80822100946756,89.02663510562579,1050.1830376011374
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,40,nostar,512.9551803836798,346.0400355345727,51.569921433134425,910.565137351387
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,40,star,512.9551803836798,346.0400355345727,51.569921433134425,910.565137351387
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,41,nostar,421.993215597858,728.9676983204891,56.845063208542804,1207.80597712689
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,41,star,411.68066265980684,713.2626687863176,59.10529051382515,1184.0486219599495
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,42,nostar,787.8001294595919,369.4536571819869,43.880139308582976,1201.1339259501617
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,42,star,779.9371117870911,364.2865234817641,45.799879426180574,1190.0235146950356
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,43,nostar,328.5639989696685,560.3277595097353,44.665661260544645,933.5574197399484
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,43,star,318.2878134029558,545.3487344892849,47.40889504870649,911.0454429409473
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,44,nostar,385.36500655255037,575.962874371881,73.1327778757447,1034.4606588001761
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,44,star,385.36500655255037,575.962874371881,73.1327778757447,1034.4606588001761
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,45,nostar,491.35455996395865,341.5205823933008,65.236519053637,898.1116614108964
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,45,star,491.35455996395865,341.5205823933008,65.236519053637,898.1116614108964
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,46,nostar,387.87202725908185,672.4405105365328,49.75764912199128,1110.070186917606
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,46,star,372.4618276060092,651.8484324538452,52.343416934114174,1076.6536769939687
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,47,nostar,364.96350239419536,573.5246004098963,54.229435514369314,992.7175383184609
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,47,star,349.7041657346612,555.5539179170746,57.1197927419627,962.3778763936986
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,48,nostar,435.2619115776984,434.45944690678505,145.92579666963923,1015.6471551541227
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,48,star,435.2619115776984,434.45944690678505,145.92579666963923,1015.6471551541227
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,49,nostar,514.4062130166546,408.4309593833835,120.88985103788156,1043.7270234379196
64.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,49,star,509.2783150816434,403.2790889687397,122.02475796628345,1034.5821620166666
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,0,nostar,1284.8381424356937,1076.425953777058,46.74630129919797,2408.0103975119496
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,0,star,1227.326207047099,1019.0666104097443,65.58747749800588,2311.980294954849
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,1,nostar,1082.9192874761202,1063.1319908518185,48.63570128690643,2194.6869796148453
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,1,star,1039.4398452086753,1019.5631287901195,56.85516452554138,2115.8581385243365
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,2,nostar,1311.093011426108,1241.0053476543958,54.010074722862164,2606.1084338033656
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,2,star,1267.437383277044,1197.4301095838964,66.29135001956196,2531.1588428805026
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,3,nostar,1222.727616893617,1220.7024232739009,87.62629992684734,2531.0563400943656
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,3,star,1053.9070152033412,1048.3271633577417,123.37321518589361,2225.6073937469764
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,4,nostar,895.3940442396091,1090.8246258857196,41.96274423374386,2028.1814143590725
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,4,star,895.3940442396091,1090.8246258857196,41.96274423374386,2028.1814143590725
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,5,nostar,1203.4412786415435,1296.7527414300991,54.72964210973909,2554.9236621813816
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,5,star,1145.832948241283,1238.6867627603494,62.13720190052485,2446.6569129021573
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,6,nostar,1154.9894182283733,1294.4058111883378,51.50517497621725,2500.9004043929285
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,6,star,1111.4547775403976,1251.450806629246,55.41426832027652,2418.3198524899203
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,7,nostar,1045.2830850385085,1220.2731559773129,95.63118531465321,2361.1874263304744
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,7,star,988.2277355092706,1161.9545663517117,101.8080973165617,2251.9903991775436
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,8,nostar,1175.016357906423,1232.7592524800164,58.88187017882809,2466.6574805652676
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,8,star,1175.016357906423,1232.7592524800164,58.88187017882809,2466.6574805652676
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,9,nostar,1253.3480766178548,1121.8057238857557,52.67760452846802,2427.8314050320787
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,9,star,1253.3480766178548,1121.8057238857557,52.67760452846802,2427.8314050320787
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,10,nostar,1195.7905446058523,1343.5405644777072,65.11335632521003,2604.4444654087697
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,10,star,1123.2270209172993,1271.5551220447928,75.66647446666747,2470.4486174287595
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,11,nostar,1033.3158392225948,1214.3095466911607,39.363387835308195,2286.9887737490635
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,11,star,975.6193506280541,1156.5535887624549,49.67045356443845,2181.8433929549474
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,12,nostar,1139.7668086697893,1212.9176411114904,67.95321663880034,2420.63766642008
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,12,star,1025.3930485290618,1098.059856262614,89.11528033474592,2212.5681851264217
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,13,nostar,1339.4461248336047,1016.2639347190078,53.43628739343457,2409.1463469460473
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,13,star,1339.4461248336047,1016.2639347190078,53.43628739343457,2409.1463469460473
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,14,nostar,1240.329181013067,1221.5047570662484,62.50679465174333,2524.340732731059
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,14,star,1240.329181013067,1221.5047570662484,62.50679465174333,2524.340732731059
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,15,nostar,1386.7604635125658,1233.2214375553556,58.260762002249876,2678.242663070171
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,15,star,1285.4073923194558,1132.647946812788,86.8925546878458,2504.9478938200896
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,16,nostar,1368.0900067532395,1197.4396570106524,60.185339795300166,2625.715003559192
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,16,star,1353.49738221398,1182.8318788802815,63.48116653195437,2599.810427626216
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,17,nostar,1202.6189882773097,952.8091234859922,107.16422446759857,2262.5923362309004
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,17,star,1130.3145414427302,881.2138207431404,114.76901051208407,2126.297372697955
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,18,nostar,1311.419175862645,1301.4808987631452,93.5645659547596,2706.4646405805497
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,18,star,1296.9410567496705,1286.9353376884299,95.83254856199324,2679.7089430000933
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,19,nostar,1260.2285633977256,1447.607343286849,82.54646191213192,2790.3823685967063
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,19,star,1231.0978663567944,1418.687539313346,85.94463624988649,2735.730041920027
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,20,nostar,1370.5876899598468,1235.1322825797772,60.50178695180553,2666.2217594914296
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,20,star,1356.0438561407457,1220.5739279800475,66.25201068524954,2642.8697948060426
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,21,nostar,1259.9049306657603,1064.9876621815927,48.24703480663885,2373.1396276539917
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,21,star,1230.7480837419716,1035.793907745083,54.76945300427813,2321.3114444913326
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,22,nostar,1136.0455583644327,1093.7384508851744,47.161172097347915,2276.945181346955
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,22,star,1092.3599783145792,1050.3763389621795,49.89624989750369,2192.6325671742625
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,23,nostar,1205.217008409911,1057.458113193648,33.830659317178615,2296.505780920738
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,23,star,1161.6788838029315,1014.045838305635,45.532515511709306,2221.2572376202756
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,24,nostar,892.5694351207738,1117.5903786930103,43.15975836725493,2053.3195721810393
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,24,star,892.5694351207738,1117.5903786930103,43.15975836725493,2053.3195721810393
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,25,nostar,1148.8411860023962,1250.8393278753538,44.333164611454464,2444.0136784892043
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,25,star,1134.254952904241,1236.3714022485005,49.65911160159271,2420.2854667543343
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,26,nostar,1160.1655513176593,1135.0714630959371,104.47568092940071,2399.7126953429974
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,26,star,1160.1655513176593,1135.0714630959371,104.47568092940071,2399.7126953429974
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,27,nostar,1303.6101043251335,1028.9735991121993,34.761356663130556,2367.3450601004633
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,27,star,1289.0203183582655,1014.3893245080209,35.69785131365896,2339.1074941799457
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,28,nostar,1254.250550980173,1102.7651976360942,52.825530926950655,2409.8412795432178
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,28,star,1210.9427631264773,1059.8263883262496,63.85773081687738,2334.6268822696043
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,29,nostar,1283.7278731793494,1017.6152612888434,96.96274184298593,2398.305876311179
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,29,star,1283.7278731793494,1017.6152612888434,96.96274184298593,2398.305876311179
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,30,nostar,949.0271776590812,1192.7551824013456,43.344541613232515,2185.1269016736596
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,30,star,906.2190836797567,1149.3511466838245,46.55180609418615,2102.1220364577675
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,31,nostar,1104.456149575906,1175.2316010451107,51.74631935815923,2331.434069979176
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,31,star,1004.4953432624724,1073.4748166100794,75.54438753692345,2153.514547409475
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,32,nostar,1155.954632933588,1194.794837941757,40.307954957502176,2391.057425832847
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,32,star,1155.954632933588,1194.794837941757,40.307954957502176,2391.057425832847
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,33,nostar,1354.9083014017003,1068.6432298888444,57.551407407255155,2481.1029386978
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,33,star,1340.4404812933117,1054.0380191417814,59.23170040545305,2453.7102008405463
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,34,nostar,1277.0868690556526,1346.5360816731156,75.41684215917093,2699.039792887939
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,34,star,1218.7458544813717,1288.5754999591486,82.01597023629245,2589.337324676813
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,35,nostar,871.9471830662617,1233.6172559049144,36.77415053498275,2142.3385895061588
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,35,star,758.5142151304225,1119.129535814388,58.05624630279425,1935.6999972476049
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,36,nostar,942.7059500159078,1396.6529660258323,42.5206767897019,2381.879592831442
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,36,star,942.7059500159078,1396.6529660258323,42.5206767897019,2381.879592831442
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,37,nostar,1023.284932873107,1208.0706658427646,38.10945879467544,2269.465057510547
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,37,star,1023.284932873107,1208.0706658427646,38.10945879467544,2269.465057510547
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,38,nostar,1285.5296795442093,988.2571494666395,32.90110316432494,2306.687932175174
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,38,star,1270.9804680678471,973.6675101254074,34.879730660833104,2279.5277088540875
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,39,nostar,1215.9606800310055,1101.2875029371219,62.41584840179776,2379.664031369925
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,39,star,1172.6203116952947,1057.817377736719,64.91138597190441,2295.3490754039185
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,40,nostar,1212.5236281774237,1057.801030994417,42.19642732737859,2312.521086499219
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,40,star,1183.4935216142962,1028.7449587886847,45.74161861035294,2257.9800990133335
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,41,nostar,1146.2108804990914,1430.2499617207666,46.01060280514126,2622.4714450249994
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,41,star,1088.4904905342917,1372.1425395046974,61.94279873791158,2522.575828776901
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,42,nostar,1428.24062156265,990.7061642354907,32.92080353959665,2451.8675893377376
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,42,star,1399.0137988185172,961.5512466233656,46.66771237989692,2407.2327578217796
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,43,nostar,904.7001044882601,1145.0593470522385,35.78975327391444,2085.549204814413
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,43,star,890.103493423004,1130.4414262047478,38.22540802868476,2058.7703276564366
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,44,nostar,1112.1379848828906,1298.9439275251434,60.36884955786621,2471.4507619659003
128.0,"(0.0, 0.0)","((1, 0), (0, 1))","(5, 5)","((1, 0), (0, 1))",0.5,0.5,2,0.0625,1.5,128.001,1.0,44,star,1068.5145479620626,1255.5454318095099,67.17472424712919,2391.2347040187014
